,Unnamed: 0,AS,AW,Unnamed: 0.1,date,evening,max,min,morning
7268,7268.0,0.0,0.7,7268.0,2015-11-25,73.9,22.2,7.5,96.3
7269,7269.0,0.0,0.5,7269.0,2015-11-26,83.6,21.5,6.9,97.3
7270,7270.0,0.0,0.3,7270.0,2015-11-27,78.6,20.0,10.3,82.7
7271,7271.0,0.0,0.3,7271.0,2015-11-28,69.5,21.0,7.0,97.5
7272,7272.0,0.0,0.6,7272.0,2015-11-29,78.9,22.3,6.2,97.4
7273,7273.0,0.0,0.3,7273.0,2015-11-30,84.3,18.4,8.5,95.2
7274,7274.0,0.0,0.4,7274.0,2015-12-01,73.7,20.3,7.8,95.3
7275,7275.0,0.0,0.3,7275.0,2015-12-02,79.1,20.5,8.0,95.2
7276,7276.0,0.0,0.3,7276.0,2015-12-03,74.9,20.3,7.0,95.0
7277,7277.0,0.0,0.3,7277.0,2015-12-04,69.1,20.2,6.2,93.7
7278,7278.0,0.0,0.3,7278.0,2015-12-05,74.7,20.5,7.5,92.6
7279,7279.0,0.0,1.1,7279.0,2015-12-06,50.2,21.6,5.6,92.6
7280,7280.0,0.0,0.5,7280.0,2015-12-07,77.7,21.4,6.5,77.6
7281,7281.0,0.0,0.4,7281.0,2015-12-08,84.2,19.0,5.5,97.2
7282,7282.0,0.0,1,7282.0,2015-12-09,81.4,18.2,6.0,87.1
7283,7283.0,0.0,0.4,7283.0,2015-12-10,80.6,16.8,3.4,91.7
7284,7284.0,0.0,0.5,7284.0,2015-12-11,74.5,17.0,3.4,94.1
7285,7285.0,0.0,0.5,7285.0,2015-12-12,67.4,16.8,2.8,96.9
7286,7286.0,0.0,0.4,7286.0,2015-12-13,82.5,16.5,2.0,97.0
7287,7287.0,0.0,0.6,7287.0,2015-12-14,78.0,17.4,2.0,92.6
7288,7288.0,0.0,0.5,7288.0,2015-12-15,78.1,17.0,2.4,97.1
7289,7289.0,0.0,0.4,7289.0,2015-12-16,75.4,15.5,3.0,97.1
7290,7290.0,0.0,0.5,7290.0,2015-12-17,66.7,16.0,1.5,96.9
7291,7291.0,0.0,0.6,7291.0,2015-12-18,69.8,16.8,0.9,96.8
7292,7292.0,0.0,0.5,7292.0,2015-12-19,70.5,16.5,0.0,96.7
7293,7293.0,0.0,0.5,7293.0,2015-12-20,60.5,16.8,2.0,87.8
7294,7294.0,0.0,0.5,7294.0,2015-12-21,57.7,17.5,0.2,90.4
7295,7295.0,0.0,0.4,7295.0,2015-12-22,59.8,19.2,1.5,93.7
7296,7296.0,0.0,0.5,7296.0,2015-12-23,60.6,19.6,2.0,91.0
7297,7297.0,0.0,0.4,7297.0,2015-12-24,65.4,19.2,2.2,94.0
7298,7298.0,0.0,0.5,7298.0,2015-12-25,69.6,19.5,2.5,94.1
7299,7299.0,0.0,-99.9,7299.0,2015-12-26,66.3,19.5,3.2,97.1
7300,7300.0,0.0,0.4,7300.0,2015-12-27,75.5,18.8,4.2,94.4
7301,7301.0,0.0,0.4,7301.0,2015-12-28,69.4,19.4,3.5,97.1
7302,7302.0,0.0,0.4,7302.0,2015-12-29,73.4,19.5,4.0,83.4
7303,7303.0,0.0,0.4,7303.0,2015-12-30,72.2,19.2,3.5,97.1
7304,7304.0,0.0,0.5,7304.0,2015-12-31,71.8,19.4,4.0,98.6
7305,7305.0,0.0,0.5,7305.0,2016-01-01,64.1,19.5,4.8,97.2
7306,7306.0,0.0,0.5,7306.0,2016-01-02,70.0,19.2,4.5,100.0
7307,7307.0,0.0,0.5,7307.0,2016-01-03,65.4,19.4,4.5,95.9
7308,7308.0,0.0,0.9,7308.0,2016-01-04,70.9,18.0,3.5,94.3
7309,7309.0,0.0,0.6,7309.0,2016-01-05,79.0,18.1,3.5,97.0
7310,7310.0,0.0,0.8,7310.0,2016-01-06,77.5,18.5,7.0,87.0
7311,7311.0,0.0,0.6,7311.0,2016-01-07,77.2,18.6,5.5,92.0
7312,7312.0,0.0,0.6,7312.0,2016-01-08,64.5,17.6,5.5,89.5
7313,7313.0,0.0,0.6,7313.0,2016-01-09,65.2,18.1,3.5,95.7
7314,7314.0,0.0,0.5,7314.0,2016-01-10,71.8,18.5,4.2,97.1
7315,7315.0,0.0,0.5,7315.0,2016-01-11,73.4,19.0,2.5,98.5
7316,7316.0,0.0,0.5,7316.0,2016-01-12,69.8,19.2,3.0,97.0
7317,7317.0,0.0,0.6,7317.0,2016-01-13,61.9,20.0,2.5,100.0
7318,7318.0,0.0,0.5,7318.0,2016-01-14,81.0,15.0,3.5,81.0
7319,7319.0,0.4,0.2,7319.0,2016-01-15,67.3,16.0,5.5,87.1
7320,7320.0,,0.4,7320.0,2016-01-16,88.3,14.2,7.0,89.5
7321,7321.0,0.0,0.3,7321.0,2016-01-17,74.7,18.0,3.4,97.1
7322,7322.0,0.0,0.7,7322.0,2016-01-18,64.3,18.2,2.2,88.1
7323,7323.0,0.0,0.7,7323.0,2016-01-19,60.8,19.0,2.5,92.7
7324,7324.0,0.0,0.7,7324.0,2016-01-20,70.7,18.5,3.6,92.8
7325,7325.0,,0.7,7325.0,2016-01-21,67.4,17.5,2.5,97.1
7326,7326.0,,0.7,7326.0,2016-01-22,63.8,16.2,4.5,86.3
7327,7327.0,0.0,0.6,7327.0,2016-01-23,70.3,16.2,4.0,89.0
7328,7328.0,0.0,0.2,7328.0,2016-01-24,65.4,18.0,3.8,89.9
7329,7329.0,0.0,1.1,7329.0,2016-01-25,61.7,19.5,3.6,95.6
7330,7330.0,0.0,0.9,7330.0,2016-01-26,73.9,19.5,4.2,94.2
7331,7331.0,0.0,0.5,7331.0,2016-01-27,46.4,20.8,3.8,100.0
7332,7332.0,0.0,1.5,7332.0,2016-01-28,57.9,21.1,3.6,86.5
7333,7333.0,0.0,0.7,7333.0,2016-01-29,65.7,21.0,3.4,91.6
7334,7334.0,0.0,0.7,7334.0,2016-01-30,59.6,21.0,4.3,97.2
7335,7335.0,0.0,0.6,7335.0,2016-01-31,68.0,21.0,4.8,94.6
7336,7336.0,0.0,0.6,7336.0,2016-02-01,68.7,19.5,6.0,93.6
7337,7337.0,0.0,0.3,7337.0,2016-02-02,53.6,23.5,5.0,100.0
7338,7338.0,2.5,0.6,7338.0,2016-02-03,76.3,17.2,9.0,95.2
7339,7339.0,1.2,0.4,7339.0,2016-02-04,61.0,21.5,6.0,94.8
7340,7340.0,0.0,0.8,7340.0,2016-02-05,68.0,21.5,5.6,93.3
7341,7341.0,0.0,0.8,7341.0,2016-02-06,61.4,22.5,5.5,94.5
7342,7342.0,0.0,0.8,7342.0,2016-02-07,58.3,23.2,4.8,97.1
7343,7343.0,0.0,0.8,7343.0,2016-02-08,47.2,24.3,4.0,87.9
7344,7344.0,0.0,0.9,7344.0,2016-02-09,46.6,24.8,4.4,81.7
7345,7345.0,0.0,1.3,7345.0,2016-02-10,42.8,24.8,3.5,78.7
7346,7346.0,0.0,1.1,7346.0,2016-02-11,50.4,23.6,3.5,76.8
7347,7347.0,0.0,1.4,7347.0,2016-02-12,39.4,26.5,5.5,92.5
7348,7348.0,0.0,1.6,7348.0,2016-02-13,49.8,26.4,5.2,77.3
7349,7349.0,0.0,1.2,7349.0,2016-02-14,60.6,27.6,7.4,77.1
7350,7350.0,0.0,1.1,7350.0,2016-02-15,65.5,21.0,11.5,86.9
7351,7351.0,,0.4,7351.0,2016-02-16,62.9,27.5,9.0,88.7
7352,7352.0,0.0,0.9,7352.0,2016-02-17,63.5,27.2,7.4,86.0
7353,7353.0,0.0,1.1,7353.0,2016-02-18,73.7,25.8,7.3,88.0
7354,7354.0,0.0,1.1,7354.0,2016-02-19,80.6,23.0,8.6,84.3
7355,7355.0,,1.1,7355.0,2016-02-20,69.5,24.5,6.5,90.3
7356,7356.0,0.0,0.9,7356.0,2016-02-21,62.3,23.5,7.2,86.1
7357,7357.0,0.0,0.7,7357.0,2016-02-22,74.9,24.2,8.0,85.6
7358,7358.0,,0.8,7358.0,2016-02-23,66.4,23.8,10.0,84.5
7359,7359.0,21.6,1.4,7359.0,2016-02-24,70.5,25.5,10.5,87.0
7360,7360.0,0.0,1.6,7360.0,2016-02-25,88.0,26.5,8.6,88.3
7361,7361.0,0.6,0.7,7361.0,2016-02-26,73.3,25.5,9.0,84.3
7362,7362.0,0.0,1.1,7362.0,2016-02-27,74.5,25.4,9.2,88.7
7363,7363.0,0.0,1,7363.0,2016-02-28,59.4,26.0,10.6,80.3
7364,7364.0,0.0,0.8,7364.0,2016-02-29,46.4,26.5,10.8,89.2
7365,7365.0,0.0,1.5,7365.0,2016-03-01,49.5,25.2,10.2,90.8
7366,7366.0,,1.2,7366.0,2016-03-02,34.5,26.3,8.0,78.0
7367,7367.0,0.0,2,7367.0,2016-03-03,35.8,27.6,10.4,69.9
7368,7368.0,0.0,1.4,7368.0,2016-03-04,39.4,27.7,9.7,68.5
7369,7369.0,0.0,1.3,7369.0,2016-03-05,50.2,29.4,9.0,66.3
7370,7370.0,0.0,0.9,7370.0,2016-03-06,43.1,29.0,10.0,71.4
7371,7371.0,0.0,1.2,7371.0,2016-03-07,43.6,28.4,11.2,74.5
7372,7372.0,0.0,1.9,7372.0,2016-03-08,62.1,25.5,13.6,67.7
7373,7373.0,0.0,0.8,7373.0,2016-03-09,80.1,22.5,10.5,79.5
7374,7374.0,5.6,1,7374.0,2016-03-10,56.7,25.2,8.0,83.9
7375,7375.0,0.0,1.3,7375.0,2016-03-11,53.8,26.0,7.5,68.3
7376,7376.0,0.0,1.1,7376.0,2016-03-12,56.8,25.4,9.0,76.3
7377,7377.0,0.0,1.1,7377.0,2016-03-13,34.9,26.6,10.2,73.4
7378,7378.0,0.0,1.4,7378.0,2016-03-14,51.4,28.0,9.7,39.0
7379,7379.0,0.0,1.3,7379.0,2016-03-15,54.8,28.8,10.6,69.3
7380,7380.0,0.0,1,7380.0,2016-03-16,52.0,28.5,11.5,66.4
7381,7381.0,0.0,1,7381.0,2016-03-17,56.3,28.0,8.8,57.1
7382,7382.0,0.0,1.4,7382.0,2016-03-18,58.5,26.2,9.5,68.0
7383,7383.0,0.0,0.7,7383.0,2016-03-19,53.2,26.8,9.8,73.7
7384,7384.0,0.0,1.3,7384.0,2016-03-20,52.3,28.6,11.3,77.9
7385,7385.0,0.0,0.3,7385.0,2016-03-21,55.6,29.0,12.6,76.9
7386,7386.0,0.0,0.2,7386.0,2016-03-22,64.0,26.1,13.4,79.1
7387,7387.0,0.0,0.6,7387.0,2016-03-23,80.5,28.2,13.0,79.7
7388,7388.0,0.1,1.8,7388.0,2016-03-24,51.3,27.2,9.5,68.7
7389,7389.0,0.0,1.1,7389.0,2016-03-25,56.4,28.6,11.5,62.1
7390,7390.0,0.0,1.2,7390.0,2016-03-26,89.4,26.8,12.5,72.1
7391,7391.0,7.5,0.8,7391.0,2016-03-27,69.4,25.0,12.6,87.7
7392,7392.0,0.0,0.6,7392.0,2016-03-28,69.2,23.5,15.2,80.6
7393,7393.0,0.0,0.5,7393.0,2016-03-29,60.3,28.0,16.5,85.0
7394,7394.0,,0.7,7394.0,2016-03-30,64.8,27.3,14.5,73.7
7395,7395.0,0.0,0.7,7395.0,2016-03-31,56.5,29.8,15.4,75.6
7396,7396.0,0.0,2.3,7396.0,2016-04-01,36.4,31.4,15.5,47.4
7397,7397.0,0.0,1.6,7397.0,2016-04-02,41.9,32.4,13.5,62.5
7398,7398.0,0.0,1.3,7398.0,2016-04-03,39.4,30.5,12.5,55.5
7399,7399.0,0.0,2,7399.0,2016-04-04,33.6,31.5,12.0,51.7
7400,7400.0,0.0,1.5,7400.0,2016-04-05,32.2,32.5,12.5,48.8
7401,7401.0,0.0,1.5,7401.0,2016-04-06,35.6,32.4,14.3,43.9
7402,7402.0,0.0,1.9,7402.0,2016-04-07,41.9,31.5,13.8,49.7
7403,7403.0,0.0,1,7403.0,2016-04-08,29.6,30.5,12.5,55.7
7404,7404.0,0.0,0.9,7404.0,2016-04-09,42.7,30.5,14.0,51.0
7405,7405.0,0.0,1.2,7405.0,2016-04-10,48.7,31.0,14.2,56.1
7406,7406.0,0.0,1.3,7406.0,2016-04-11,57.1,30.4,15.0,61.4
7407,7407.0,,1.1,7407.0,2016-04-12,65.7,28.5,17.0,70.7
7408,7408.0,0.0,0.8,7408.0,2016-04-13,61.8,32.7,16.0,66.4
7409,7409.0,3.5,1.7,7409.0,2016-04-14,48.8,31.7,13.0,67.3
7410,7410.0,0.0,2.1,7410.0,2016-04-15,52.3,33.5,15.5,59.5
7411,7411.0,0.0,1.7,7411.0,2016-04-16,55.5,32.5,16.8,63.9
7412,7412.0,0.0,1.6,7412.0,2016-04-17,39.3,33.4,15.3,59.7
7413,7413.0,0.0,1.3,7413.0,2016-04-18,49.8,33.0,14.8,51.4
7414,7414.0,,2.1,7414.0,2016-04-19,30.2,32.3,13.0,55.6
7415,7415.0,0.0,1.3,7415.0,2016-04-20,33.6,32.5,12.6,34.2
7416,7416.0,0.0,1.1,7416.0,2016-04-21,28.5,34.2,12.4,74.7
7417,7417.0,0.0,1.1,7417.0,2016-04-22,28.7,33.2,13.0,49.8
7418,7418.0,0.0,1.5,7418.0,2016-04-23,16.3,32.7,14.4,51.8
7419,7419.0,0.0,1.9,7419.0,2016-04-24,17.4,33.6,13.5,52.5
7420,7420.0,0.0,1.6,7420.0,2016-04-25,28.7,33.2,13.5,43.8
7421,7421.0,0.0,1.8,7421.0,2016-04-26,45.0,33.5,14.0,42.8
7422,7422.0,0.0,1.2,7422.0,2016-04-27,63.1,30.8,15.9,67.5
7423,7423.0,0.0,0.8,7423.0,2016-04-28,65.5,29.2,16.8,74.8
7424,7424.0,,1.1,7424.0,2016-04-29,95.9,29.0,14.2,63.8
7425,7425.0,4.2,0.7,7425.0,2016-04-30,65.0,27.5,14.0,80.8
7426,7426.0,0.0,0.7,7426.0,2016-05-01,61.8,28.5,15.0,75.7
7427,7427.0,1.2,1.8,7427.0,2016-05-02,68.9,27.8,14.0,83.2
7428,7428.0,,0.7,7428.0,2016-05-03,73.1,30.5,14.0,74.8
7429,7429.0,0.0,1.1,7429.0,2016-05-04,65.7,30.4,15.2,77.6
7430,7430.0,0.6,1,7430.0,2016-05-05,82.9,29.8,17.6,76.1
7431,7431.0,6.0,0.7,7431.0,2016-05-06,77.7,28.0,16.0,74.1
7432,7432.0,0.0,0.3,7432.0,2016-05-07,71.9,27.2,16.0,87.3
7433,7433.0,11.0,0.7,7433.0,2016-05-08,79.1,27.6,15.5,88.5
7434,7434.0,5.9,0.7,7434.0,2016-05-09,79.8,28.5,17.0,85.4
7435,7435.0,1.3,0.9,7435.0,2016-05-10,80.1,30.5,18.0,87.9
7436,7436.0,0.3,1,7436.0,2016-05-11,77.4,30.8,18.0,75.4
7437,7437.0,0.0,1.9,7437.0,2016-05-12,96.0,31.8,16.4,72.2
7438,7438.0,8.9,1.2,7438.0,2016-05-13,64.6,31.0,14.2,70.1
7439,7439.0,0.0,0.8,7439.0,2016-05-14,94.6,30.7,17.6,72.5
7440,7440.0,10.0,1.1,7440.0,2016-05-15,92.6,27.8,16.5,75.6
7441,7441.0,3.6,0.6,7441.0,2016-05-16,79.0,27.0,17.0,82.6
7442,7442.0,0.3,1.2,7442.0,2016-05-17,57.5,28.5,17.2,75.3
7443,7443.0,0.0,1.1,7443.0,2016-05-18,64.9,30.5,20.0,69.0
7444,7444.0,,1.2,7444.0,2016-05-19,66.7,29.5,18.2,64.0
7445,7445.0,4.0,0.9,7445.0,2016-05-20,75.8,27.4,16.0,73.8
7446,7446.0,3.5,0.9,7446.0,2016-05-21,62.8,28.6,15.2,66.9
7447,7447.0,0.5,1.1,7447.0,2016-05-22,76.9,28.5,16.4,65.5
7448,7448.0,12.6,0.8,7448.0,2016-05-23,82.5,26.4,18.0,82.7
7449,7449.0,3.0,0.4,7449.0,2016-05-24,72.4,22.5,17.5,96.2
7450,7450.0,4.2,0.3,7450.0,2016-05-25,64.6,28.0,14.5,67.8
7451,7451.0,11.2,0.9,7451.0,2016-05-26,66.0,28.1,16.5,94.1
7452,7452.0,0.3,1,7452.0,2016-05-27,65.2,28.0,17.0,70.7
7453,7453.0,,0.4,7453.0,2016-05-28,82.2,29.1,19.0,65.7
7454,7454.0,17.6,0.9,7454.0,2016-05-29,71.1,31.3,19.8,74.1
7455,7455.0,,1,7455.0,2016-05-30,70.8,28.8,13.5,76.9
7456,7456.0,,0.7,7456.0,2016-05-31,77.1,29.2,19.5,74.0
7457,7457.0,17.6,0.5,7457.0,2016-06-01,73.1,28.6,19.5,73.8
7458,7458.0,17.8,0.6,7458.0,2016-06-02,65.8,30.3,19.4,77.8
7459,7459.0,2.6,0.9,7459.0,2016-06-03,66.4,30.0,18.0,91.0
7460,7460.0,9.7,0.6,7460.0,2016-06-04,75.4,29.5,19.0,72.7
7461,7461.0,0.0,0.7,7461.0,2016-06-05,82.2,29.0,19.5,72.3
7462,7462.0,32.2,0.6,7462.0,2016-06-06,66.8,30.5,18.0,68.4
7463,7463.0,34.2,0.6,7463.0,2016-06-07,71.0,29.0,17.5,91.2
7464,7464.0,3.3,1,7464.0,2016-06-08,73.1,29.8,20.4,82.4
7465,7465.0,,1,7465.0,2016-06-09,73.8,30.7,21.0,86.9
7466,7466.0,1.4,1.1,7466.0,2016-06-10,93.2,28.6,20.0,79.6
7467,7467.0,21.0,0.4,7467.0,2016-06-11,81.1,26.0,20.0,83.8
7468,7468.0,9.5,0.3,7468.0,2016-06-12,81.2,30.0,19.5,77.7
7469,7469.0,3.5,0.8,7469.0,2016-06-13,85.4,30.1,20.0,78.4
7470,7470.0,,0.5,7470.0,2016-06-14,90.1,29.5,20.8,70.5
7471,7471.0,31.8,0.7,7471.0,2016-06-15,83.9,28.4,20.5,85.4
7472,7472.0,31.8,0.5,7472.0,2016-06-16,87.9,26.5,20.2,89.9
7473,7473.0,28.8,0.2,7473.0,2016-06-17,82.5,25.5,19.5,86.7
7474,7474.0,9.5,0.2,7474.0,2016-06-18,76.9,28.5,19.5,76.6
7475,7475.0,,0.6,7475.0,2016-06-19,79.9,26.7,20.5,86.6
7476,7476.0,0.0,0.2,7476.0,2016-06-20,83.2,29.5,21.0,80.9
7477,7477.0,0.8,0.5,7477.0,2016-06-21,73.3,31.0,20.6,85.4
7478,7478.0,0.9,1.2,7478.0,2016-06-22,78.1,30.8,20.0,80.8
7479,7479.0,0.0,0.6,7479.0,2016-06-23,88.8,31.5,22.0,85.7
7480,7480.0,1.3,0.9,7480.0,2016-06-24,100.0,31.5,21.0,91.6
7481,7481.0,94.6,0.6,7481.0,2016-06-25,98.2,28.4,20.0,91.3
7482,7482.0,22.8,0.2,7482.0,2016-06-26,94.7,22.2,19.1,96.5
7483,7483.0,59.4,0,7483.0,2016-06-27,94.9,27.4,19.8,91.4
7484,7484.0,5.6,0.1,7484.0,2016-06-28,84.1,30.2,20.0,77.4
7485,7485.0,19.0,0.6,7485.0,2016-06-29,84.7,30.0,20.0,86.9
7486,7486.0,3.8,0.1,7486.0,2016-06-30,81.8,28.5,21.0,85.8
7487,7487.0,0.0,0.3,7487.0,2016-07-01,84.5,29.2,20.8,86.2
7488,7488.0,,0.4,7488.0,2016-07-02,96.6,30.5,21.0,80.2
7489,7489.0,6.5,0.6,7489.0,2016-07-03,87.8,30.2,21.6,82.9
7490,7490.0,0.0,0.4,7490.0,2016-07-04,88.6,30.5,21.0,77.2
7491,7491.0,2.5,0.7,7491.0,2016-07-05,85.7,30.1,20.5,83.9
7492,7492.0,7.3,0.7,7492.0,2016-07-06,91.7,28.8,20.7,90.0
7493,7493.0,2.2,0.3,7493.0,2016-07-07,89.0,30.5,21.0,84.1
7494,7494.0,0.9,0.5,7494.0,2016-07-08,90.4,29.4,20.4,82.7
7495,7495.0,29.1,0.4,7495.0,2016-07-09,95.0,29.8,20.0,88.4
7496,7496.0,24.0,0.4,7496.0,2016-07-10,91.7,29.6,21.4,76.5
7497,7497.0,20.0,0.8,7497.0,2016-07-11,88.7,28.2,21.0,77.2
7498,7498.0,10.9,0.2,7498.0,2016-07-12,94.8,26.8,20.6,91.8
7499,7499.0,46.3,0.2,7499.0,2016-07-13,88.7,27.5,20.0,87.1
7500,7500.0,0.5,0.3,7500.0,2016-07-14,79.1,30.1,21.2,90.1
7501,7501.0,24.0,0.4,7501.0,2016-07-15,89.6,26.5,21.0,85.5
7502,7502.0,12.4,0.3,7502.0,2016-07-16,84.1,25.3,21.3,96.6
7503,7503.0,9.0,0.1,7503.0,2016-07-17,91.4,23.4,20.2,94.8
7504,7504.0,31.4,0,7504.0,2016-07-18,81.2,29.4,19.6,94.8
7505,7505.0,0.5,0.2,7505.0,2016-07-19,79.8,29.5,19.5,86.1
7506,7506.0,25.2,0.4,7506.0,2016-07-20,91.6,26.0,20.2,91.6
7507,7507.0,86.9,0,7507.0,2016-07-21,81.0,26.5,19.5,94.7
7508,7508.0,2.3,0.1,7508.0,2016-07-22,88.2,28.1,20.1,83.6
7509,7509.0,0.5,0.3,7509.0,2016-07-23,87.1,26.6,20.0,86.8
7510,7510.0,11.4,0.1,7510.0,2016-07-24,79.6,27.2,19.5,85.2
7511,7511.0,11.6,0.2,7511.0,2016-07-25,79.6,27.2,19.8,89.9
7512,7512.0,1.8,0.3,7512.0,2016-07-26,78.0,25.0,20.4,88.1
7513,7513.0,3.6,0,7513.0,2016-07-27,90.1,28.5,20.0,91.7
7514,7514.0,8.3,0.3,7514.0,2016-07-28,88.4,29.6,19.5,79.7
7515,7515.0,1.0,0.5,7515.0,2016-07-29,80.3,29.8,19.5,86.8
7516,7516.0,0.5,0.2,7516.0,2016-07-30,85.2,31.4,19.8,84.2
7517,7517.0,7.2,0.5,7517.0,2016-07-31,84.3,31.5,21.4,82.8
7518,7518.0,13.0,0.6,7518.0,2016-08-01,84.3,29.3,20.2,83.1
7519,7519.0,0.3,0.3,7519.0,2016-08-02,81.3,31.0,21.2,79.9
7520,7520.0,1.8,0.9,7520.0,2016-08-03,88.2,30.5,20.2,87.4
7521,7521.0,2.3,0.9,7521.0,2016-08-04,85.3,29.6,19.8,77.5
7522,7522.0,0.2,0.5,7522.0,2016-08-05,89.9,28.0,20.6,83.9
7523,7523.0,11.0,0.7,7523.0,2016-08-06,75.8,28.8,20.1,94.7
7524,7524.0,0.0,0.6,7524.0,2016-08-07,85.3,28.8,20.5,81.4
7525,7525.0,6.0,0.8,7525.0,2016-08-08,88.3,29.7,20.6,80.1
7526,7526.0,4.5,0.4,7526.0,2016-08-09,84.4,29.5,21.5,81.2
7527,7527.0,1.2,0.4,7527.0,2016-08-10,85.8,30.1,21.0,78.8
7528,7528.0,3.1,0.4,7528.0,2016-08-11,94.7,30.3,20.0,79.8
7529,7529.0,21.0,0.6,7529.0,2016-08-12,78.7,29.2,19.2,73.8
7530,7530.0,,0.5,7530.0,2016-08-13,84.3,30.3,21.0,79.8
7531,7531.0,0.2,0.3,7531.0,2016-08-14,85.5,30.8,17.9,79.5
7532,7532.0,0.5,0.7,7532.0,2016-08-15,73.8,30.4,19.5,87.1
7533,7533.0,,0.6,7533.0,2016-08-16,94.8,31.2,19.8,76.5
7534,7534.0,10.3,0.5,7534.0,2016-08-17,90.0,27.2,20.5,83.6
7535,7535.0,3.4,0.1,7535.0,2016-08-18,78.3,28.8,19.0,60.6
7536,7536.0,0.0,0.8,7536.0,2016-08-19,83.4,30.8,20.8,76.7
7537,7537.0,,0.5,7537.0,2016-08-20,68.8,32.2,18.8,72.8
7538,7538.0,15.2,0.8,7538.0,2016-08-21,83.6,29.0,19.0,86.6
7539,7539.0,0.2,0,7539.0,2016-08-22,61.3,32.4,21.0,77.4
7540,7540.0,0.0,0.4,7540.0,2016-08-23,76.9,31.5,20.5,75.1
7541,7541.0,0.0,0.5,7541.0,2016-08-24,81.4,29.7,19.5,80.8
7542,7542.0,1.0,0.5,7542.0,2016-08-25,81.8,29.4,20.4,85.5
7543,7543.0,11.0,0.4,7543.0,2016-08-26,83.7,31.0,19.2,82.3
7544,7544.0,4.2,0.7,7544.0,2016-08-27,73.9,30.2,20.0,85.2
7545,7545.0,,0.1,7545.0,2016-08-28,75.4,30.0,20.5,73.5
7546,7546.0,62.3,0.6,7546.0,2016-08-29,89.9,30.2,19.6,81.2
7547,7547.0,19.0,0.6,7547.0,2016-08-30,78.2,26.2,19.2,93.0
7548,7548.0,0.2,0.1,7548.0,2016-08-31,82.6,29.2,20.0,86.9
7549,7549.0,,0.2,7549.0,2016-09-01,83.9,28.5,20.5,89.9
7550,7550.0,8.2,0.3,7550.0,2016-09-02,85.2,29.5,20.8,94.8
7551,7551.0,2.4,0.2,7551.0,2016-09-03,79.2,29.5,20.5,89.9
7552,7552.0,,0.4,7552.0,2016-09-04,81.3,29.3,20.5,84.5
7553,7553.0,2.3,0.4,7553.0,2016-09-05,90.0,26.0,20.6,93.1
7554,7554.0,14.1,0.1,7554.0,2016-09-06,98.2,27.5,20.0,92.9
7555,7555.0,66.8,0.1,7555.0,2016-09-07,92.8,21.4,19.5,96.4
7556,7556.0,20.4,0.1,7556.0,2016-09-08,77.4,25.5,18.5,94.6
7557,7557.0,,0.4,7557.0,2016-09-09,86.9,30.0,19.0,78.1
7558,7558.0,24.0,0.1,7558.0,2016-09-10,84.0,30.2,19.5,80.0
7559,7559.0,,0.1,7559.0,2016-09-11,82.0,30.2,20.0,82.2
7560,7560.0,1.5,0.1,7560.0,2016-09-12,80.9,29.0,20.0,74.5
7561,7561.0,16.0,0.5,7561.0,2016-09-13,74.4,27.8,18.4,96.3
7562,7562.0,0.8,1.3,7562.0,2016-09-14,77.8,30.0,19.0,82.0
7563,7563.0,0.0,0.2,7563.0,2016-09-15,75.9,29.5,19.5,76.0
7564,7564.0,24.0,0.4,7564.0,2016-09-16,93.1,26.5,18.5,96.3
7565,7565.0,0.8,0.2,7565.0,2016-09-17,80.4,28.0,18.2,80.1
7566,7566.0,0.0,0.4,7566.0,2016-09-18,81.5,27.8,18.8,89.6
7567,7567.0,4.5,0.6,7567.0,2016-09-19,94.6,24.5,18.5,89.6
7568,7568.0,9.5,0,7568.0,2016-09-20,89.5,23.5,18.0,91.0
7569,7569.0,0.0,0.1,7569.0,2016-09-21,83.5,27.2,17.5,91.1
7570,7570.0,0.0,0.1,7570.0,2016-09-22,76.7,30.2,19.0,78.8
7571,7571.0,0.4,0.5,7571.0,2016-09-23,88.0,25.5,18.0,88.0
7572,7572.0,0.3,0.2,7572.0,2016-09-24,83.3,25.5,19.0,91.1
7573,7573.0,,0,7573.0,2016-09-25,89.8,29.7,18.4,80.2
7574,7574.0,17.0,0.7,7574.0,2016-09-26,88.0,29.5,19.0,98.2
7575,7575.0,6.2,0,7575.0,2016-09-27,85.2,30.6,19.5,82.2
7576,7576.0,0.0,0.5,7576.0,2016-09-28,84.0,30.0,20.5,71.5
7577,7577.0,37.8,0.6,7577.0,2016-09-29,75.0,29.0,19.4,83.6
7578,7578.0,1.8,0.4,7578.0,2016-09-30,80.3,27.8,19.5,88.0
7579,7579.0,1.4,0.1,7579.0,2016-10-01,75.9,28.0,19.2,83.3
7580,7580.0,,0.7,7580.0,2016-10-02,83.3,28.5,18.5,89.5
7581,7581.0,,0.3,7581.0,2016-10-03,83.0,28.5,19.0,88.1
7582,7582.0,0.0,0.7,7582.0,2016-10-04,81.6,27.5,18.9,80.3
7583,7583.0,0.3,0.4,7583.0,2016-10-05,75.9,29.4,18.2,85.9
7584,7584.0,,0.6,7584.0,2016-10-06,77.1,28.2,16.5,86.1
7585,7585.0,,0.6,7585.0,2016-10-07,78.6,28.0,17.4,81.1
7586,7586.0,0.0,0.5,7586.0,2016-10-08,80.1,28.5,16.0,84.2
7587,7587.0,,0.6,7587.0,2016-10-09,82.2,26.5,17.0,73.7
